index,date,epoch_time,major,minor,accuracy,rssi,proximity
119,20170113_172600,1484295960.57908,1,14,3.47801741190571,-89,Far
120,20170113_172601,1484295961.58284,1,14,-1.0,0,<Unknown>
120,20170113_172601,1484295961.58284,1,1,-1.0,0,<Unknown>
120,20170113_172601,1484295961.58284,1,10,-1.0,0,<Unknown>
120,20170113_172601,1484295961.58284,1,19,-1.0,0,<Unknown>
120,20170113_172601,1484295961.58284,1,9,-1.0,0,<Unknown>
121,20170113_172602,1484295962.57669,1,1,-1.0,0,<Unknown>
121,20170113_172602,1484295962.57669,1,10,-1.0,0,<Unknown>
121,20170113_172602,1484295962.57669,1,19,-1.0,0,<Unknown>
121,20170113_172602,1484295962.57669,1,9,-1.0,0,<Unknown>
121,20170113_172602,1484295962.57669,1,14,3.72204655744433,-89,Far
122,20170113_172603,1484295963.57517,1,1,-1.0,0,<Unknown>
122,20170113_172603,1484295963.57517,1,10,-1.0,0,<Unknown>
122,20170113_172603,1484295963.57517,1,19,-1.0,0,<Unknown>
122,20170113_172603,1484295963.57517,1,9,-1.0,0,<Unknown>
122,20170113_172603,1484295963.57517,1,14,3.8272147895433,-88,Far
123,20170113_172604,1484295964.57426,1,1,-1.0,0,<Unknown>
123,20170113_172604,1484295964.57426,1,10,-1.0,0,<Unknown>
123,20170113_172604,1484295964.57426,1,19,-1.0,0,<Unknown>
123,20170113_172604,1484295964.57426,1,9,-1.0,0,<Unknown>
123,20170113_172604,1484295964.57426,1,14,3.89144206882317,-88,Far
124,20170113_172605,1484295965.57636,1,1,-1.0,0,<Unknown>
124,20170113_172605,1484295965.57636,1,10,-1.0,0,<Unknown>
124,20170113_172605,1484295965.57636,1,19,-1.0,0,<Unknown>
124,20170113_172605,1484295965.57636,1,9,-1.0,0,<Unknown>
124,20170113_172605,1484295965.57636,1,14,4.04506186544991,-89,Far
125,20170113_172606,1484295966.57443,1,14,4.16153480826824,-89,Far
126,20170113_172607,1484295967.57343,1,14,4.14535871678983,-88,Far
127,20170113_172608,1484295968.57388,1,14,4.13305422782585,-88,Far
128,20170113_172609,1484295969.57821,1,14,4.12347275070051,-88,Far
129,20170113_172610,1484295970.57254,1,14,4.11589118336724,-88,Far
130,20170113_172611,1484295971.57372,1,14,4.10985547875109,-88,Far
131,20170113_172612,1484295972.57338,1,14,4.10500443229966,-88,Far
132,20170113_172613,1484295973.57300,1,14,-1.0,0,<Unknown>
133,20170113_172614,1484295974.57756,1,14,-1.0,0,<Unknown>
134,20170113_172615,1484295975.57763,1,14,4.19603157500987,-89,Far
135,20170113_172616,1484295976.57395,1,14,4.34652386866909,-89,Far
136,20170113_172617,1484295977.57348,1,14,-1.0,0,<Unknown>
137,20170113_172618,1484295978.57357,1,14,-1.0,0,<Unknown>
138,20170113_172619,1484295979.57358,1,14,4.26812457526828,-88,Far
139,20170113_172620,1484295980.57819,1,14,4.40851427872806,-89,Far
140,20170113_172621,1484295981.57351,1,14,4.30477089391733,-88,Far
141,20170113_172622,1484295982.57363,1,14,4.24610890884456,-88,Far
142,20170113_172623,1484295983.57405,1,14,4.20791190762286,-88,Far
143,20170113_172624,1484295984.57791,1,14,4.29335052277956,-89,Far
144,20170113_172625,1484295985.57734,1,14,-1.0,0,<Unknown>
145,20170113_172626,1484295986.57374,1,14,4.13045514874712,-87,Far
146,20170113_172627,1484295987.57450,1,14,4.11783670025533,-88,Far
147,20170113_172628,1484295988.57461,1,14,-1.0,0,<Unknown>
148,20170113_172629,1484295989.57768,1,14,-1.0,0,<Unknown>
149,20170113_172630,1484295990.57450,1,14,-1.0,0,<Unknown>
150,20170113_172631,1484295991.57383,1,14,-1.0,0,<Unknown>
151,20170113_172632,1484295992.57639,1,14,-1.0,0,<Unknown>
152,20170113_172633,1484295993.57759,1,14,-1.0,0,<Unknown>
153,20170113_172634,1484295994.57354,1,14,-1.0,0,<Unknown>
154,20170113_172635,1484295995.57462,1,14,3.97938657096359,-87,Far
155,20170113_172636,1484295996.57332,1,14,4.05785964025467,-88,Far
156,20170113_172637,1484295997.57502,1,14,4.06951111287184,-88,Far
157,20170113_172638,1484295998.57785,1,14,3.90055020138067,-87,Far
158,20170113_172639,1484295999.57411,1,14,3.81226364408036,-87,Far
159,20170113_172640,1484296000.57594,1,14,3.87434766882102,-88,Far
160,20170113_172641,1484296001.57403,1,14,3.91912460551959,-88,Far
161,20170113_172642,1484296002.57460,1,14,3.95278586544254,-88,Far
